gene_id,id,astrocytes_1,astrocytes_2,endothelial_1,endothelial_2,microglia_macrophage_1,microglia_macrophage_2,myelinating_oligodendrocyte_1,myelinating_oligodendrocyte_2,neurons_1,neurons_2,newly_formed_oligodendrocyte_1,newly_formed_oligodendrocyte_2,opc_1,opc_2
"Neurod6 - Mus musculus",106593,0.1,0.242965,0.388002,0.341217,0.174154,0.111252,0.4045,0.618844,7.469237,5.806954,0.14698,0.163738,0.68053,0.728481
"Neurog1 - Mus musculus",107754,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Neurog2 - Mus musculus",109619,0.212615,0.270878,0.1,0.1,0.1,0.1,0.223819,0.532155,0.43357,0.370238,1.503709,1.24464,0.440294,0.197895
"Neurog3 - Mus musculus",893591,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nexn - Mus musculus",1916060,1.031069,0.533323,0.114129,0.1,0.154234,0.1,0.1,0.1,0.154027,0.663132,0.13594,0.109326,0.399525,0.14998
"Nf1 - Mus musculus",97306,14.988559,13.523887,3.200716,2.973925,2.503979,1.382131,2.359552,3.850756,5.178361,8.816466,13.727369,7.865584,13.546557,7.495012
"Nf2 - Mus musculus",97307,14.091274,12.851874,13.126116,12.119884,16.510273,13.364345,41.71782,36.073745,22.61395,20.506506,27.705542,32.437771,13.805536,17.429193
"Nfam1 - Mus musculus",1921289,0.1,0.1,1.878706,1.474624,59.691305,86.39464,0.36816,0.260851,0.115625,0.141438,0.1,0.1,3.166037,1.547954
"Nfasc - Mus musculus",104753,4.944824,4.365915,0.1,0.1,0.361777,0.709666,164.027685,192.101164,34.133461,56.372989,831.223599,627.134361,14.917248,16.519648
"Nfat5 - Mus musculus",1859333,17.001788,16.493153,12.007374,12.130479,2.302289,0.97888,1.157092,1.973736,9.244465,13.877012,8.716055,3.325585,12.270721,4.172234
"Nfatc1 - Mus musculus",102469,4.39956,6.641281,3.227811,2.671524,23.790578,23.25369,0.246251,0.428134,0.400176,0.597079,1.162884,2.800557,6.182904,6.700077
"Nfatc2 - Mus musculus",102463,4.896794,9.390565,0.163083,0.161505,15.188712,10.965687,0.104634,0.92857,4.208436,17.058883,2.820642,10.174789,8.955316,15.718704
"Nfatc2ip - Mus musculus",1329015,3.166208,3.17766,3.891662,3.63425,2.33709,2.80095,1.559405,1.267898,2.384729,2.54579,3.335022,3.572138,4.2412,4.219647
"Nfatc3 - Mus musculus",103296,5.730608,5.792465,8.336333,8.008661,4.060105,2.620196,2.922514,3.873994,2.672022,3.433976,5.921021,4.804221,5.037618,3.529513
"Nfatc4 - Mus musculus",1920431,1.002787,2.654922,2.73777,2.971773,0.1,0.1,0.1,0.1,0.709012,0.677841,0.1,0.1,0.185,0.180737
"Nfe2 - Mus musculus",97308,0.16921,0.239363,0.1,0.143073,0.70308,0.556973,0.1,0.1,0.12807,0.1,0.1,0.1,0.145714,0.1
"Nfe2l1 - Mus musculus",99421,21.163805,20.939293,31.336816,30.388964,24.186406,24.941961,12.99541,15.270061,54.305886,47.060616,16.155521,16.747793,19.6466,26.515253
"Nfe2l2 - Mus musculus",108420,11.888288,11.86864,50.758789,44.183282,59.306443,52.153438,5.530642,4.404133,1.661481,2.547296,3.131192,1.325315,4.630538,1.803494
"Nfe2l3 - Mus musculus",1339958,0.211082,0.318077,0.1,0.1,0.1,0.1,4.086068,5.027603,2.06293,1.686351,5.619194,3.690492,0.249884,0.159124
"Nfia - Mus musculus",108056,18.392011,20.229548,7.486449,6.159564,2.958301,2.170137,1.2591,1.40026,14.936632,15.029247,5.104644,3.144944,14.112869,10.041773
"Nfib - Mus musculus",103188,25.84691,31.922109,11.834348,10.898756,0.149354,0.213685,1.233542,1.872465,40.32346,45.954205,5.485263,3.047833,15.775115,11.510014
"Nfic - Mus musculus",109591,9.174773,7.335029,8.981973,7.617453,14.509788,13.076359,8.556204,10.180129,6.193158,6.053495,8.835706,7.467507,6.442564,8.077911
"Nfil3 - Mus musculus",109495,27.716448,34.503991,10.889103,11.315594,27.570368,17.213133,9.901208,17.118969,17.406982,18.602806,21.627214,41.194909,5.0049,12.374655
"Nfix - Mus musculus",97311,20.679612,24.995788,1.409218,1.37086,5.606743,6.726778,3.613387,5.107446,66.293495,60.030031,8.73246,7.965897,19.715189,25.237585
"Nfkb1 - Mus musculus",97312,7.609695,7.053943,28.080109,29.133975,58.250426,43.789096,0.53344,0.916788,1.842133,1.992121,2.170806,2.601926,8.051373,6.320558
"Nfkb2 - Mus musculus",1099800,3.453859,4.455241,14.454718,14.112358,66.929336,64.976527,1.584488,1.93784,0.751738,0.63583,2.186047,2.671985,2.635221,1.737299
"Nfkbia - Mus musculus",104741,43.454877,55.687881,414.033528,422.77216,714.271773,725.845385,5.634431,4.561138,13.732574,12.449278,7.692946,17.128512,29.129968,28.010315
"Nfkbib - Mus musculus",104752,5.290747,5.624301,6.01356,6.885666,115.140592,91.282476,10.809965,12.856484,7.433685,8.62069,20.456202,34.530561,10.737278,15.188135
"Nfkbid - Mus musculus",3041243,1.410476,1.138695,5.734618,6.054709,229.445589,179.667278,0.165766,0.1,1.920218,2.460728,0.169914,0.161305,5.28944,2.085873
"Nfkbie - Mus musculus",1194908,1.195046,1.650723,1.679678,1.710536,79.73339,69.32006,0.924365,0.985229,0.928147,1.33708,3.223499,5.020489,4.588851,5.660438
"Nfkbil1 - Mus musculus",1340031,4.025335,4.916082,13.954185,13.134255,13.102245,15.797718,3.53069,5.305189,7.02592,5.957488,3.132514,5.346734,4.226134,6.108918
"Nfkbiz - Mus musculus",1931595,38.844542,60.796391,32.281941,33.368366,144.635636,80.33312,0.670371,1.287686,4.166292,4.497507,1.486564,2.890136,16.339503,15.765087
"Nfrkb - Mus musculus",2442410,10.300724,10.113123,6.733226,6.078061,6.111258,4.830561,1.826711,2.301094,6.335281,8.778815,5.493192,7.227657,7.747282,7.695305
"Nfs1 - Mus musculus",1316706,11.106906,9.41166,8.684503,9.757802,8.151474,7.586838,8.89198,9.484052,7.220164,8.602751,10.437868,14.079193,12.84607,17.61434
"Nfu1 - Mus musculus",3646834,4.239546,3.802358,5.438465,7.090542,4.870218,5.264551,4.81138,5.034795,9.465561,8.278537,5.331893,6.784787,5.738395,9.032556
"Nfx1 - Mus musculus",1921414,20.414547,17.373612,6.863679,7.147656,7.477936,5.101486,3.111769,5.717325,12.516838,21.664269,13.138391,11.432302,13.175044,9.28994
"Nfxl1 - Mus musculus",1923646,10.923964,12.527124,6.092524,6.158383,3.859182,1.628987,0.631613,0.825232,4.496611,4.30967,4.389294,2.826663,8.493234,4.160361
"Nfya - Mus musculus",97316,3.770595,4.899773,9.639026,9.323297,25.295417,24.975931,3.73539,2.752433,6.854408,5.466371,7.111436,5.736049,8.92558,7.839184
"Nfyb - Mus musculus",97317,7.971892,9.299071,6.366131,6.82321,3.434333,2.790421,1.370093,2.360281,6.958268,6.726748,4.300343,3.247879,8.571366,5.658888
"Nfyc - Mus musculus",107901,7.055183,5.39118,3.116421,3.502379,4.786986,4.915076,2.148714,2.173434,5.095297,5.113348,3.383922,5.518761,5.103502,6.110009
"Ng23 - Mus musculus",2388100,0.23472,0.634399,0.230381,0.147477,4.182295,1.396767,1.570995,1.171994,4.055596,5.143837,6.468245,13.875537,3.846921,4.850162
"Ngb - Mus musculus",2151886,0.506423,0.540246,0.1,0.138946,0.512221,0.734525,0.19912,0.522475,1.513547,0.717419,0.760289,2.663032,2.019024,4.06136
"Ngdn - Mus musculus",1916216,11.679249,12.220006,18.342629,20.51224,14.068008,13.675012,10.551944,9.75978,8.113914,11.490713,12.279792,13.749828,12.990763,15.908305
"Ngef - Mus musculus",1858414,89.617386,69.874243,0.574191,0.44256,3.32779,6.026797,1.018077,5.564394,12.628458,12.023624,1.376882,1.799271,9.2644,11.138546
"Ngf - Mus musculus",97321,0.1,0.1,0.308742,0.25773,0.123087,0.1,0.1,0.19382,1.078222,0.738594,0.727528,1.23903,1.160774,1.462201
"Ngfr - Mus musculus",97323,0.117542,0.172286,0.1,0.1,0.1,0.1,0.145411,0.149612,1.780014,2.34567,0.1,0.1,0.152088,0.397724
"Ngfrap1 - Mus musculus",1338016,26.045953,38.071101,39.987785,48.896235,24.671953,17.453193,24.52572,34.702593,191.602709,189.298888,63.223666,94.870542,91.193908,137.695885
"Ngly1 - Mus musculus",1913276,12.252449,9.831072,11.44921,11.905216,2.37826,1.713981,1.853596,1.929733,3.754212,5.755361,5.115533,3.312623,7.877606,5.804127
"Ngp - Mus musculus",105983,0.1,0.1,0.422678,0.710146,17.396499,14.682247,0.150464,0.1,0.1,0.1,0.1,0.1,1.939516,0.1
"Ngrn - Mus musculus",1933212,6.58566,6.221462,6.40801,7.799879,6.955247,6.029843,1.583036,1.961727,14.254677,13.052357,3.098731,3.611383,9.187855,8.643528
"Nhedc1 - Mus musculus",1921696,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nhedc2 - Mus musculus",2140077,0.1,0.1,0.174373,0.100967,0.1,0.1,0.1,0.1,0.318193,0.433682,0.1,0.1,0.1,0.1
"Nhej1 - Mus musculus",1922820,1.620414,1.328824,1.132453,1.586232,2.026345,2.043874,1.670046,0.699583,1.216808,0.636857,0.952619,1.720075,1.849607,2.203037
"Nhlh1 - Mus musculus",98481,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.622261,1.38831,0.1,0.1,0.1,0.1
"Nhlh2 - Mus musculus",97324,0.1,0.102964,0.1,0.1,0.1,0.1,0.1,0.1,65.064352,67.542999,0.1,0.1,0.1,0.1
"Nhlrc1 - Mus musculus",2145264,4.838852,4.881089,0.27086,0.154369,3.598818,4.098925,2.850825,2.590349,4.76912,3.707009,2.21662,3.374612,4.366066,7.38238
"Nhlrc2 - Mus musculus",1914116,7.13866,8.168957,6.153605,6.708718,4.564295,4.989052,2.310935,2.406406,3.397147,3.406864,5.916958,5.907249,7.823148,6.320795
"Nhlrc3 - Mus musculus",2444520,4.302675,4.444974,4.090349,3.743386,21.66913,13.753895,0.838946,1.131228,1.921745,2.711645,2.448465,1.939516,3.728887,2.568818
"Nhlrc4 - Mus musculus",3687200,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nhp2 - Mus musculus",1098547,9.69278,8.184925,25.205445,28.745663,90.738181,93.694639,9.218202,12.582627,11.16698,12.483468,16.975664,28.652215,15.483151,25.880136
"Nhp2l1 - Mus musculus",3642957,18.352034,23.960658,51.509542,59.594545,30.264368,29.503171,47.547318,46.754191,39.79624,38.042792,36.255196,50.926693,40.13288,56.192937
"Nhs - Mus musculus",2684894,0.15578,0.220349,0.937935,0.847693,0.541467,0.171292,0.1,0.1,0.901032,1.309137,0.1,0.1,0.341555,0.1
"Nhsl1 - Mus musculus",106390,57.978033,40.61807,10.364966,9.28169,0.22766,0.291478,0.392893,0.910654,5.454175,5.610342,2.840885,3.559177,11.835681,8.06911
"Nhsl2 - Mus musculus",3645090,0.1,0.1,1.226885,1.266533,0.352814,0.330854,0.139715,0.199214,0.781919,0.521704,1.830083,0.914683,0.233894,0.248368
"Niacr1 - Mus musculus",1933383,0.1,0.1,0.1,0.1,18.990497,17.520066,0.1,0.1,0.1,0.1,0.1,0.1,0.218892,0.209547
"Nicn1 - Mus musculus",1913507,7.129018,8.37103,8.101735,7.102691,3.664954,3.083489,8.166496,10.12578,28.660552,32.905615,11.286755,12.675965,17.396888,22.085492
"Nid1 - Mus musculus",3780567,3.244457,4.563677,121.992827,111.827833,0.16606,0.491543,0.848955,1.640398,2.371584,1.097874,0.591051,0.522642,7.401428,7.672395
"Nid2 - Mus musculus",1298229,9.400663,6.450421,75.368935,66.071347,8.475939,8.136338,0.1,0.132578,1.334228,0.515389,0.178492,0.196075,3.795562,4.288089
"Nif3l1 - Mus musculus",1929485,4.844555,4.301819,5.101208,5.642163,1.853456,1.520932,5.015132,5.981382,4.733612,5.155017,6.453521,10.560731,7.690151,11.39077
"Nin - Mus musculus",105108,3.89172,3.844505,4.364748,4.238365,0.710747,0.316472,0.279662,0.433478,1.236314,2.59666,3.360762,1.752976,5.898547,2.657105
"Ninj1 - Mus musculus",1196617,4.51695,5.767204,24.258306,32.709548,231.711624,239.990261,37.322432,37.693522,5.109493,4.712454,46.965423,58.551083,9.228028,6.853478
"Ninj2 - Mus musculus",1352751,0.239931,0.1,0.1,0.1,0.143045,0.1,29.978541,22.073466,0.1,0.1,9.911578,10.135097,8.116401,8.648322
"Ninl - Mus musculus",1925427,2.628187,2.807186,0.1,0.1,0.951703,0.837394,0.1,0.1,0.511094,1.665109,0.792332,0.75869,2.204387,1.247501
"Nip7 - Mus musculus",1913414,6.520644,6.66511,9.680362,9.947466,16.032983,14.878249,3.915399,4.818948,6.726526,7.446973,6.203453,13.20313,6.713936,13.164402
"Nipa1 - Mus musculus",2442058,16.557045,15.477719,2.498275,2.462069,1.537438,1.06973,53.143036,62.938889,16.727404,13.363826,79.371922,56.471319,20.684254,19.414133
"Nipa2 - Mus musculus",1913918,9.615034,10.212925,7.382624,7.656003,7.469035,5.844415,1.518242,2.068762,8.209002,6.547279,7.495838,6.677744,12.42046,11.932929
"Nipal1 - Mus musculus",1917951,0.388597,0.695236,0.267607,0.344161,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nipal2 - Mus musculus",1924488,0.262505,0.144531,1.113226,0.793412,0.1,0.104151,0.1,0.1,1.798545,2.235921,0.384863,0.543816,1.144967,1.540335
"Nipal3 - Mus musculus",1921802,0.386369,1.01399,19.067555,19.570787,6.080553,7.411383,11.07652,11.696026,16.111321,14.730786,19.65105,31.202918,13.119001,20.363499
"Nipal4 - Mus musculus",2444671,0.1,0.1,0.1,0.1,0.1,0.114169,31.959086,26.959594,0.11566,0.199789,25.524578,18.11841,0.230745,0.218032
"Nipbl - Mus musculus",1913976,11.216529,12.336626,11.095697,10.520146,1.829873,0.659593,0.814003,1.132565,2.974304,7.31044,7.05484,1.976347,11.402777,3.304611
"Nipsnap1 - Mus musculus",1278344,2.085112,3.12667,6.911424,8.051354,2.568933,2.371403,4.425094,5.087233,24.782048,27.052296,5.049421,7.869005,9.502739,15.227217
"Nipsnap3a - Mus musculus",1920648,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nipsnap3b - Mus musculus",1913786,9.369378,9.978516,10.664349,9.366408,15.221093,10.781511,27.688944,30.006434,19.348706,16.198467,27.313134,28.602038,12.073525,13.834481
"Nisch - Mus musculus",1928323,62.836819,58.707599,37.787616,35.851464,41.529296,44.758296,42.692544,48.82203,63.383317,77.901092,54.967174,69.687858,50.392624,64.075425
"Nit1 - Mus musculus",1350916,10.60512,9.58543,8.318817,9.6062,9.616544,8.980432,12.400472,12.262069,10.441874,10.383784,12.809683,16.694197,13.632972,17.705872
"Nit2 - Mus musculus",1261838,9.896695,7.789759,16.434374,19.265133,4.987719,6.87933,7.160856,7.417942,6.614188,5.510952,12.580586,18.588672,12.986421,20.949637
"Nkain1 - Mus musculus",1914399,3.523546,6.717771,0.170802,0.295575,0.878753,1.035469,167.720544,153.363376,34.739599,25.652746,83.121779,92.380028,13.79828,23.275113
"Nkain2 - Mus musculus",1923447,4.230687,8.460756,0.163156,0.269591,0.18609,0.213431,56.509598,55.132187,10.307181,7.16126,46.13695,24.661595,0.862989,0.551597
"Nkain3 - Mus musculus",2444830,0.1,0.100857,0.1,0.1,0.1,0.1,0.1,0.1,1.590922,0.799127,0.386018,0.231097,1.99641,1.937329
"Nkain4 - Mus musculus",1915372,50.49234,48.732806,5.141197,6.188824,1.655548,2.9369,2.489342,6.09885,5.396277,5.902255,14.695846,20.769779,46.148086,56.260925
"Nkap - Mus musculus",3580237,2.623428,3.180872,3.181468,2.964306,1.351311,0.853908,4.312457,4.05482,5.553917,4.885662,7.061063,3.196728,4.426763,2.146132
"Nkapl - Mus musculus",1913957,0.127873,0.242289,0.1,0.106913,0.131555,0.1,0.1,0.1,0.212029,0.131126,0.1,0.10783,0.1,0.1
"Nkd1 - Mus musculus",2135954,7.273344,5.822445,46.89663,44.566346,0.608217,0.723402,28.60185,25.650131,1.377822,0.821393,10.948829,10.835101,13.849457,18.937842
"Nkd2 - Mus musculus",1919543,0.46692,0.47603,3.612436,3.678697,0.1,0.1,0.1,0.1,3.44904,3.984427,0.595742,1.336622,2.963218,3.9823
"Nkg7 - Mus musculus",1931250,0.1,0.1,0.1,0.1,0.86862,1.112008,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nkiras1 - Mus musculus",1916971,5.643564,5.026146,1.413812,1.752946,1.457461,0.746509,5.080596,5.143986,7.269056,7.146858,6.110793,5.17589,3.859507,3.734713
"Nkiras2 - Mus musculus",1919216,5.190433,6.997444,20.833616,22.077763,11.588148,14.817865,18.911063,19.165163,13.75271,12.50229,17.214949,24.783576,8.438227,16.113965
"Nkpd1 - Mus musculus",1916797,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.352626,0.200921,0.1,0.1,0.120479,0.236636
"Nkrf - Mus musculus",1924536,2.937334,2.612619,2.178863,2.031832,1.245561,0.57489,0.504096,0.69954,4.928311,5.657788,1.954611,1.530765,4.357084,4.887342
"Nktr - Mus musculus",97346,34.411476,35.71104,5.949258,6.219323,7.346311,3.76553,1.220537,2.792558,14.276499,27.574921,18.866498,9.378332,21.334044,6.707866
"Nkx1-2 - Mus musculus",104806,0.1,0.119676,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nkx2-1 - Mus musculus",108067,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.533104,3.791204,0.1,0.1,0.109713,0.1
"Nkx2-2 - Mus musculus",97347,6.089593,7.417579,0.1,0.1,0.1,0.1,6.967234,8.383587,0.563721,1.564751,36.41613,39.576836,21.409717,22.159242
"Nkx2-3 - Mus musculus",97348,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nkx2-4 - Mus musculus",97349,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nkx2-5 - Mus musculus",97350,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nkx2-6 - Mus musculus",97351,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nkx2-9 - Mus musculus",1270158,0.1,0.1,0.1,0.1,0.1,0.1,0.372134,0.321157,0.1,0.1,0.1,0.1,0.1,0.1
"Nkx3-1 - Mus musculus",97352,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1117
"Nkx3-2 - Mus musculus",108015,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nkx6-1 - Mus musculus",1206039,0.1,0.1,0.1,0.239533,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23585,0.193542
"Nkx6-2 - Mus musculus",1352738,0.123071,0.103836,0.1,0.1,0.1,0.227686,58.659706,47.74441,0.1,0.1,26.724101,22.723221,0.131026,0.1
"Nkx6-3 - Mus musculus",1921811,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nle1 - Mus musculus",2429770,4.513438,4.442247,3.644051,4.316502,4.145372,4.925375,1.102676,1.488334,4.833353,3.72934,3.48992,5.435337,4.250248,6.567671
"Nlgn1 - Mus musculus",2179435,13.978303,13.746888,0.1,0.1,0.1,0.1,1.017248,1.660291,3.095745,3.041899,10.539978,8.168299,26.013066,21.544311
"Nlgn2 - Mus musculus",2681835,27.946547,34.289581,1.890444,2.020639,4.617815,4.36099,14.193115,15.742775,62.464737,53.96838,61.466342,74.977398,76.453348,98.752449
"Nlgn3 - Mus musculus",2444609,17.784212,15.998418,0.154239,0.169597,0.302625,0.363664,6.360354,7.033987,14.634594,10.882726,24.955486,25.140468,48.254066,51.392343
"Nlk - Mus musculus",1201387,6.570103,7.164934,7.793772,7.442442,3.475925,2.826863,5.745215,6.964279,13.303177,9.24354,24.50948,17.286185,16.644852,13.607947
"Nln - Mus musculus",1923055,12.949551,10.535568,1.52929,1.224737,4.140247,2.858093,0.952246,1.254997,7.013357,9.098664,2.078397,2.164596,5.558946,4.339326
"Nlrc3 - Mus musculus",2444070,0.101398,0.1,4.029282,4.416933,0.1,0.1,0.1,0.1,0.106398,0.233675,0.1,0.1,0.1,0.1
"Nlrc4 - Mus musculus",3036243,0.1,0.1,0.1,0.1,0.326664,0.283716,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrc5 - Mus musculus",3612191,0.1,0.1,0.1,0.1,0.107233,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp10 - Mus musculus",2444084,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp12 - Mus musculus",2676630,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp14 - Mus musculus",1924108,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp1a - Mus musculus",2684861,0.1,0.1,0.1,0.1,2.060785,2.137486,0.1,0.1,0.1,0.1,0.1,0.1,0.228898,0.1
"Nlrp1b - Mus musculus",3582959,0.1,0.1,0.1,0.1,0.891868,0.960519,0.1,0.1,0.1,0.1,0.1,0.1,0.120252,0.1
"Nlrp2 - Mus musculus",3041206,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp3 - Mus musculus",2653833,0.107771,0.1,0.1,0.1,70.205445,60.94951,0.153716,0.1,0.1,0.1,0.1,0.1,4.753631,1.233432
"Nlrp4a - Mus musculus",2443697,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp4b - Mus musculus",3056570,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp4c - Mus musculus",1890518,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp4e - Mus musculus",3782725,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp4f - Mus musculus",2145528,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp4g - Mus musculus",3700744,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp5 - Mus musculus",1345193,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp6 - Mus musculus",2141990,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp9a - Mus musculus",2675292,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp9b - Mus musculus",2675377,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrp9c - Mus musculus",3028627,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Nlrx1 - Mus musculus",2429611,3.592051,2.898347,0.875464,0.879223,2.462079,4.37121,1.007437,1.126162,1.140597,1.11113,0.953518,0.984852,1.780657,2.416159
"Nmb - Mus musculus",1915289,14.094719,14.33702,3.370264,3.095579,2.828661,3.868017,0.232258,1.013032,1.890265,3.468384,1.219741,1.415188,1.833269,1.496281
"Nmbr - Mus musculus",1100525,0.144271,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.681109,0.327873,0.1,0.1,0.132796,0.172441
"Nmd3 - Mus musculus",2140103,10.584267,9.773525,18.349361,21.102896,21.826307,11.45804,2.372072,3.428338,5.160793,7.359875,6.885248,7.04563,11.813677,10.757769
"Nme1 - Mus musculus",97355,14.570867,14.740964,38.981679,46.604486,32.615782,32.188804,36.880286,44.657232,67.962078,63.930084,59.307162,94.917585,46.533816,80.375191
"Nme2 - Mus musculus",3647355,10.511562,9.954858,86.593024,107.458188,31.566787,28.792006,24.749854,23.080186,20.818118,25.491055,17.82042,29.725719,12.821775,21.727068
"Nme3 - Mus musculus",1930182,10.682971,13.665393,13.551263,18.983749,18.140882,28.048791,23.648674,20.900265,15.063569,14.465717,18.368789,22.151098,23.825772,38.824975
"Nme4 - Mus musculus",1931148,0.661421,1.285703,2.191272,2.620273,3.948424,6.351954,0.273602,0.557544,1.848814,1.13213,2.361693,4.509546,4.992894,8.086458
"Nme5 - Mus musculus",1922783,1.119639,1.79921,2.689893,3.446472,0.136748,0.1,0.1,0.272309,2.70033,2.706715,0.287093,0.1,0.870865,0.623943
"Nme6 - Mus musculus",1861676,2.401937,1.831088,1.810075,2.117042,2.017423,4.172297,1.442844,1.983735,1.429861,1.321158,1.823592,2.107487,2.452531,2.748872
